"Data Source","World Development Indicators",

"Last Updated Date","2018-09-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","75.5643463134766","","82.0833282470703","80.3885269165039","","82.606689453125","55.0781288146973","","","","","","","","","","","","","","102.980361938477","","","","","","","","65.6513137817383","","","","","","","94.3502807617188","100.979476928711","101.692947387695","99.9768524169922","98.3062591552734","104.21125793457","","94.0252990722656","94.5933227539063","","",
"Australia","AUS","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134.039978027344","131.799865722656","142.293853759766","147.644882202148","154.695022583008","","","","","","","","","","","","","","","","","","146.816696166992","142.655776977539","",
"Austria","AUT","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","83.9974365234375","","","","","85.3445129394531","","","","","87.2994232177734","86.8961868286133","87.423942565918","87.3244400024414","90.1933670043945","92.5517425537109","92.7690734863281","93.765007019043","95.012321472168","96.5643310546875","98.5758285522461","100.547721862793","102.377876281738","103.26277923584","103.16291809082","102.605842590332","102.555191040039","94.9664916992188","96.109260559082","96.5994873046875","96.8457794189453","96.4989776611328","96.7865905761719","96.6385192871094","97.8060913085938","98.2365112304688","97.6587524414063","97.251106262207","97.3374099731445","96.804801940918","96.0634384155273","95.8631362915039","97.2740020751953","97.5121536254883","98.2922210693359","98.9174118041992","",
"Azerbaijan","AZE","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","91.6944732666016","","","","","94.6588134765625","","","","","91.2085494995117","90.8657836914063","89.0031890869141","84.5174713134766","86.2481918334961","77.0515975952148","76.6878662109375","","","","","","","","","","","","","","","","","","","","",
"Burundi","BDI","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","0.716380000114441","0.785780012607574","0.712430000305176","0.993359982967377","1.27114999294281","1.39790999889374","1.48160004615784","1.53840005397797","1.62600004673004","1.67278003692627","1.88624000549316","2.29690003395081","1.98774003982544","2.13993000984192","2.47622990608215","2.61698007583618","3.06374001502991","3.28964996337891","3.72203993797302","4.07164001464844","4.39182996749878","4.79159021377563","5.43056011199951","","","","","","","","","","9.35433006286621","10.4849700927734","11.2472801208496","12.2548599243164","12.7997102737427","","16.939920425415","19.4721908569336","22.1058292388916","24.8003807067871","29.88450050354","36.7537498474121","42.9619216918945","47.5618095397949","",
"Belgium","BEL","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","81.0077285766602","82.5311889648438","83.3403396606445","83.7844085693359","83.6728515625","83.474967956543","85.441520690918","87.8190765380859","89.0294418334961","90.2583084106445","91.7047576904297","93.4547576904297","94.2436981201172","96.4877014160156","99.0401611328125","100.175582885742","100.400848388672","101.203681945801","101.676200866699","102.197723388672","102.465240478516","103.489227294922","146.089538574219","149.457305908203","152.478134155273","152.098403930664","","","147.477066040039","152.375061035156","162.368515014648","165.130264282227","166.61784362793","160.768737792969","169.097595214844","170.879547119141","169.723663330078","169.814971923828","167.850494384766","167.304214477539","166.90495300293","168.335052490234","171.397064208984","172.711975097656","174.673156738281","","",
"Benin","BEN","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","2.57604002952576","","3.87842011451721","4.39463996887207","5.43011999130249","","5.09063005447388","","","","","","","","11.0761098861694","9.30152034759521","8.70108032226563","","","","","","","","","","","","13.2330598831177","13.6851596832275","15.1525001525879","16.4356098175049","17.1655597686768","18.448070526123","","","","","","","37.6361312866211","","44.8054084777832","45.8070602416992","48.9279899597168","","",
"Burkina Faso","BFA","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","0.727779984474182","0.737020015716553","0.832880020141602","0.988170027732849","1.06022000312805","1.1137900352478","1.12924003601074","","1.41146004199982","1.81619000434875","1.79132997989655","2.09799003601074","2.03315997123718","2.22656011581421","2.69293999671936","3.06743001937866","","","","","","","","5.90599012374878","","","","","7.45489978790283","8.23515033721924","8.45386981964111","","9.78024005889893","10.8407001495361","11.8204002380371","12.6050596237183","13.6418695449829","16.074499130249","17.2848892211914","18.925199508667","20.8483695983887","23.1909103393555","25.9698600769043","28.2670192718506","32.3206100463867","34.8719100952148","",
"Bangladesh","BGD","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","10.3917198181152","","","8.61750984191895","7.30753993988037","","6.81720018386841","8.95514965057373","6.19917011260986","","","11.8834495544434","11.5025100708008","12.6041097640991","12.6984195709229","12.9559898376465","13.1331100463867","13.6695003509521","","","","","","","","42.1778297424316","46.392578125","48.7078514099121","51.2226905822754","52.8457717895508","52.5954895019531","47.3396911621094","46.8917007446289","47.2929496765137","48.0145797729492","47.4977493286133","50.3191795349121","52.9874992370605","54.449649810791","56.9692993164063","60.5773315429688","","67.3466186523438","72.4972915649414","",
"Bulgaria","BGR","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","89.2132110595703","90.5184478759766","91.8466567993164","93.5946807861328","95.2976684570313","89.7012405395508","93.3548278808594","91.0853500366211","88.3591918945313","88.7198867797852","89.7598037719727","90.6485824584961","91.4596481323242","91.7600708007813","92.9900283813477","98.6272277832031","99.68505859375","101.410911560059","101.844192504883","98.6339721679688","97.7993087768555","96.0029067993164","92.8394622802734","89.9268417358398","91.6936492919922","92.313102722168","92.1704406738281","91.0483779907227","91.1639175415039","91.7953720092773","92.8244476318359","94.1490936279297","85.6747436523438","86.952507019043","87.3358764648438","87.9792785644531","88.430419921875","88.0134429931641","87.1844177246094","88.2121810913086","91.4175415039063","92.6132125854492","99.0410079956055","102.290328979492","100.622741699219","98.289176940918","",
"Bahrain","BHR","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","42.3465881347656","46.2253303527832","48.5132713317871","53.3469085693359","56.970100402832","59.1456108093262","59.8406982421875","63.2434387207031","63.3129386901855","54.2012710571289","57.6001510620117","64.5382766723633","77.782829284668","81.4489517211914","88.6115417480469","95.1129608154297","92.1910171508789","90.3972702026367","90.7675704956055","87.9517517089844","101.565528869629","101.95858001709","105.227958679199","108.214088439941","108.237167358398","106.807098388672","101.249298095703","99.4309234619141","97.8373184204102","99.9547424316406","101.491729736328","99.8899307250977","99.9110870361328","100.611030578613","101.453826904297","101.139839172363","","95.5239410400391","94.2315979003906","93.4966583251953","94.1978607177734","92.5690689086914","97.3386688232422","99.3286590576172","101.887351989746","104.285873413086","",
"Bahamas, The","BHS","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","95.1264495849609","95.4503479003906","","92.8154602050781","92.3548965454102","97.2278900146484","","","","","96.903678894043","96.5283203125","","86.7182693481445","","91.2125701904297","","77.1133804321289","","","93.4457473754883","","85.9355697631836","89.1310424804688","91.6966934204102","96.3780670166016","95.2378311157227","93.96923828125","95.0799179077148","","","","","","93.0707778930664","",
"Bosnia and Herzegovina","BIH","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","91.681396484375","90.8732223510742","91.5044174194336","93.2304916381836","95.7576065063477","100.602310180664","100.131340026855","99.9210510253906","100.083351135254","100.387870788574","","","","","","","102.071647644043","101.330993652344","100.460792541504","98.9130325317383","","","","","","","","88.0103607177734","","","","","","","","","","109.487419128418","108.301139831543","105.772186279297","104.910629272461","104.499031066895","103.324752807617","103.780700683594","104.050163269043","103.499336242676","",
"Belize","BLZ","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","59.4660987854004","61.4473915100098","","","","62.2825813293457","","","68.77490234375","68.1132202148438","","","","66.322021484375","69.7756805419922","72.3638916015625","","78.5622787475586","80.7299575805664","77.7207794189453","78.432991027832","77.4309234619141","77.3059310913086","76.8752136230469","78.2303771972656","78.4218597412109","79.5175399780273","81.8003311157227","81.7060470581055","81.7905731201172","87.7583236694336","",
"Bermuda","BMU","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","88.1512908935547","80.4623413085938","91.457649230957","86.1477966308594","88.0281677246094","87.8227462768555","98.3526077270508","97.0483627319336","95.8409271240234","100.912887573242","","","","","","","","","","","","","","","","","","","","","81.8660125732422","81.3148803710938","83.8997573852539","87.3543472290039","85.9407272338867","81.0104522705078","","","","85.3526229858398","83.4662780761719","81.0712966918945","80.0578002929688","77.4333114624023","75.5307693481445","","",
"Bolivia","BOL","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","22.6851501464844","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4104232788086","71.8752670288086","68.0315017700195","71.4669036865234","76.5703964233398","79.5478286743164","82.7275085449219","84.3269424438477","84.2327270507813","84.3915176391602","84.3409576416016","83.3604125976563","82.6112289428711","82.1290435791016","82.6423568725586","84.3746871948242","84.9472579956055","85.6884689331055","85.5780487060547","",
"Brazil","BRA","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.120399475098","107.328437805176","107.351440429688","106.214538574219","","100.838150024414","102.601608276367","102.123626708984","","99.8542404174805","99.5126724243164","106.148529052734","105.785667419434","102.184158325195","","",
"Barbados","BRB","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","78.8436813354492","80.2075271606445","80.4118576049805","76.294319152832","82.4107971191406","83.0816192626953","83.6130905151367","88.5888519287109","89.586540222168","95.8454284667969","88.3931274414063","89.4802627563477","88.5699768066406","89.9219284057617","92.726921081543","","","","89.8163528442383","81.1054306030273","","","","","","","","","109.819297790527","105.577766418457","103.701103210449","104.370697021484","106.024833679199","107.984481811523","107.95629119873","107.021667480469","106.019523620605","105.775199890137","104.07608795166","102.16748046875","105.540138244629","","","110.668983459473","110.351921081543","109.55827331543","",
"Brunei Darussalam","BRN","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","49.6110687255859","51.6712989807129","54.3282508850098","54.9595985412598","55.7008895874023","58.1157989501953","61.0965881347656","59.7050285339355","60.358211517334","61.5847015380859","62.7276000976563","63.7545013427734","65.241340637207","68.2350616455078","66.2637329101563","","","","","","","76.2345275878906","77.8093109130859","79.3346862792969","79.0313873291016","","","","83.4570617675781","86.6108169555664","85.9518737792969","85.4328689575195","85.9430694580078","87.7803497314453","91.9587326049805","95.845817565918","97.6787719726563","96.3624725341797","96.3483276367188","98.357063293457","99.4872436523438","100.991546630859","106.539428710938","105.434959411621","98.9139099121094","96.0395202636719","93.9786605834961","",
"Bhutan","BTN","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","0.159170001745224","0.401300013065338","0.490709990262985","","0.986090004444122","","","1.22398996353149","","","","","","3.68555998802185","4.04063987731934","","","","","","","","","","","","","","20.7210292816162","23.4920291900635","26.6634502410889","29.9752407073975","","","","41.6614189147949","44.9751281738281","49.3203582763672","52.9912414550781","59.5183410644531","64.2411193847656","68.5004806518555","73.2185363769531","77.3871002197266","84.5154113769531","85.5513000488281","87.8490829467773","",
"Botswana","BWA","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","5.66254997253418","6.77667999267578","7.54606008529663","11.1054000854492","13.077919960022","15.0277500152588","17.0783996582031","18.6439990997314","18.7562694549561","19.0882205963135","20.0003509521484","22.3008594512939","","22.3512592315674","26.3228397369385","29.5438098907471","30.9323196411133","31.5422897338867","31.1128997802734","37.1745681762695","41.5346984863281","51.5874290466309","50.6284294128418","54.455940246582","52.3133087158203","59.0894317626953","","","75.1509323120117","76.0034103393555","78.3997116088867","78.1849136352539","80.1044387817383","81.0309219360352","82.3866195678711","82.3938217163086","85.0034790039063","85.5299987792969","81.8534698486328","","","","","","","","","",
"Central African Republic","CAF","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","1.65515005588531","1.84846997261047","1.99342000484467","","","2.8111400604248","2.94268989562988","4.15793991088867","4.33644008636475","6.02915000915527","7.01527976989746","8.1666202545166","","","","8.13395023345947","7.27196979522705","6.25392007827759","6.26520013809204","6.51231002807617","6.69001007080078","5.57224988937378","","","","","","","","","8.0886402130127","","","","","","","","9.73083019256592","","12.5790004730225","11.9098196029663","","","","11.9806003570557","",
"Canada","CAN","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","95.4820709228516","94.9134826660156","93.6963195800781","92.219596862793","91.8588562011719","91.0611801147461","90.7902679443359","89.8871307373047","88.7839126586914","88.1600112915039","88.8137283325195","92.5129928588867","94.5788803100586","97.6675415039063","98.6840209960938","98.7202377319336","98.5842590332031","98.9716796875","99.9414215087891","99.6465072631836","101.049072265625","102.068557739258","103.634162902832","104.84839630127","104.556617736816","104.921768188477","","104.711883544922","102.748542785645","102.431907653809","","","","","99.8260879516602","100.289710998535","100.452629089355","100.880821228027","101.346153259277","101.066017150879","102.247863769531","110.044906616211","109.965957641602","110.10871887207","111.364189147949","113.887832641602","",
"Central Europe and the Baltics","CEB","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","77.6498","77.67333","78.11475","79.13151","79.70819","81.02894","81.78146","83.4222","84.51815","85.47557","86.30901","87.71031","88.64218","88.57955","88.78169","89.67774","90.66219","92.02057","92.53434","91.91417","91.91017","89.12711","87.19086","88.05325","88.30855","88.26889","89.07411","89.65144","89.01206","90.45058","91.67511","93.43642","95.05683","95.48292","93.1601","94.07794","94.03318","94.60887","95.38433","95.40955","95.88892","96.00284","96.05611","101.17073","100.5713","100.27227","99.66795","",
"Switzerland","CHE","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","85.4054336547852","87.411979675293","88.7444305419922","89.304931640625","89.394157409668","89.4930877685547","89.9447402954102","90.1104431152344","89.973258972168","90.0032424926758","90.5323715209961","91.3751602172852","92.4397583007813","93.8493118286133","95.2289810180664","95.3652877807617","97.8226318359375","97.9246215820313","97.8020324707031","","91.4591674804688","91.9215087890625","92.1396408081055","92.4570083618164","90.5805816650391","90.4880828857422","90.8362274169922","92.1018905639648","92.774040222168","92.9472198486328","93.2091369628906","93.2162475585938","94.3049163818359","94.8367767333984","94.7603302001953","97.3242034912109","98.1913223266602","99.3500137329102","100.283363342285","",
"Channel Islands","CHI","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","47.3927993774414","53.8726806640625","58.6969299316406","62.4830703735352","64.1259307861328","62.9067802429199","63.5560684204102","64.8600616455078","65.8774795532227","67.6822509765625","66.7587890625","67.1993103027344","65.789192199707","70.2602233886719","72.7250671386719","76.2762069702148","78.0743026733398","","","80.4804992675781","77.8256301879883","94.9897766113281","95.6446228027344","76.9859466552734","","","","","80.0774230957031","82.2210693359375","85.3363571166992","","89.0171966552734","91.7119064331055","93.7554016113281","96.0076599121094","97.1355514526367","96.8332290649414","96.3676605224609","93.7889709472656","94.3054580688477","93.7892608642578","91.9276123046875","99.932373046875","100.062553405762","100.425918579102","100.212333679199","",
"China","CHN","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","","","","","45.2480316162109","47.2137298583984","45.8916282653809","42.116340637207","35.8614082336426","31.3690299987793","26.4358997344971","24.3947296142578","24.2013092041016","25.6964492797852","27.0614490509033","29.6410007476807","31.1308898925781","31.5786209106445","31.6199703216553","33.9027709960938","37.1321601867676","39.9331283569336","42.4471588134766","46.3006591796875","50.8161506652832","53.2223205566406","","","","57.6496086120605","","60.0010986328125","","","69.7392730712891","75.0825576782227","80.4396591186523","85.2360229492188","87.953857421875","91.2343902587891","93.0101699829102","95.9399719238281","","","","",
"Cote d'Ivoire","CIV","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","4.20348978042603","4.87624979019165","5.26783990859985","5.29276990890503","","","","","","","11.5808801651001","","11.1513395309448","11.2707595825195","","","","","","","","","","","","","","","16.7122592926025","","","","","","","","","","","","","","","32.720588684082","36.0532188415527","38.8119888305664","",
"Cameroon","CMR","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","4.71188020706177","5.46020984649658","6.27221012115479","7.03311014175415","7.73392009735107","8.73480987548828","9.97490978240967","10.9815301895142","11.6944704055786","12.2383098602295","12.9784803390503","13.5869197845459","14.5340995788574","15.5762300491333","17.0428791046143","17.4579200744629","19.3344306945801","20.3584098815918","21.0132904052734","21.2881107330322","23.031530380249","23.8546009063721","","","21.4373607635498","","21.7712593078613","21.2488994598389","24.3686504364014","","29.6418209075928","21.9864597320557","27.7986297607422","23.9971694946289","24.4884605407715","21.3818607330322","29.031400680542","33.4804496765137","37.8561210632324","","45.5461502075195","48.9414482116699","50.6573715209961","54.3895301818848","56.0008888244629","57.0892601013184","",
"Congo, Dem. Rep.","COD","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","4.1042799949646","4.98743009567261","5.95488023757935","6.39589023590088","8.1272497177124","8.96940994262695","10.1958503723145","11.6383600234985","13.3404102325439","13.362850189209","13.4116802215576","13.5481796264648","13.7088499069214","13.8823699951172","14.0603199005127","14.2444801330566","14.4828300476074","16.273509979248","","","","14.8311500549316","15.5874700546265","15.9084501266479","21.1750907897949","","","","","","","","","","","","25.470609664917","28.181999206543","29.8527507781982","30.1496696472168","32.0573387145996","32.1381988525391","32.8440284729004","34.879940032959","36.0030899047852","","",
"Congo, Rep.","COG","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","10.3898496627808","12.9392004013062","17.7407302856445","23.1396007537842","27.4106693267822","31.1902198791504","37.1479682922363","41.3370094299316","44.2086982727051","45.9441909790039","55.1656608581543","58.9590492248535","","53.5887107849121","53.7703895568848","58.1844787597656","60.4271583557129","56.8568000793457","48.2790794372559","41.0176582336426","","40.5842704772949","","","","40.6365089416504","","","","","","32.3720893859863","31.9628391265869","40.666561126709","","","","","","","","48.3634796142578","","","","","",
"Colombia","COL","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","22.9827995300293","25.1252098083496","26.899019241333","33.2437210083008","35.9015007019043","37.1709785461426","37.9893989562988","40.1620101928711","39.7741088867188","40.3275489807129","40.6763191223145","41.3519706726074","42.3882217407227","44.7867889404297","44.20166015625","45.7162284851074","50.7781791687012","51.7360496520996","52.3123016357422","52.4839401245117","","56.2020301818848","62.3856887817383","63.6514511108398","","65.7573394775391","66.8483428955078","","73.8815536499023","74.2573318481445","73.4115295410156","","76.3802032470703","","82.9036483764648","87.7174835205078","92.6305999755859","96.5647277832031","98.600341796875","104.206512451172","106.916297912598","108.435821533203","104.202980041504","104.36612701416","102.604072570801","101.53881072998","101.244400024414","",
"Comoros","COM","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","1.83381998538971","","3.15405011177063","","","","","","","","19.3391895294189","","","","","29.9647903442383","30.1724796295166","","","","","","","","","","","","30.1696796417236","","","33.3253707885742","36.5287818908691","37.999080657959","","","","","","","","","61.1086082458496","63.143741607666","","","",
"Cabo Verde","CPV","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","","11.9104499816895","","","","","","","","","","","","","","","13.6717500686646","16.5334892272949","18.2453994750977","21.5053195953369","","","","29.0332107543945","","","","","","","67.6370315551758","69.9917068481445","71.9747161865234","71.4993362426758","75.34765625","89.5189590454102","90.6231079101563","90.1608428955078","92.018913269043","94.0469818115234","94.8181304931641","95.4110565185547","95.3460235595703","91.4761505126953","89.5178298950195","88.4423980712891","",
"Costa Rica","CRI","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","29.4813098907471","31.1963901519775","34.3806686401367","40.5111808776855","43.361499786377","43.9717102050781","44.8539009094238","46.1147117614746","","49.9411392211914","50.464599609375","49.3941917419434","48.140380859375","45.6149787902832","43.5857696533203","42.3576698303223","42.9423789978027","43.3032989501953","42.8919715881348","43.2595405578613","44.5938987731934","46.0462913513184","48.3260307312012","49.8177680969238","51.0745697021484","52.4524917602539","52.1646881103516","53.7046813964844","61.07958984375","67.3301773071289","66.3226928710938","71.3958587646484","72.8737411499023","","84.279296875","86.1895294189453","93.0755386352539","93.6819686889648","95.1346664428711","101.937202453613","104.343521118164","106.69571685791","110.113258361816","117.994560241699","123.609657287598","125.57006072998","129.450271606445","",
"Caribbean small states","CSS","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","54.84081","54.88164","55.99685","56.44208","55.19178","62.15903","64.28481","64.68819","66.07735","67.46814","70.71497","68.34003","68.03355","68.04754","67.6346","69.19039","70.70604","71.01786","72.8683","72.77484","73.52945","74.62212","74.7849","73.74493","75.74709","77.74925","79.94644","81.93073","83.40972","84.75277","86.17084","87.44862","88.27075","87.55432","89.43814","89.37266","90.28667","90.85337","91.68597","91.20091","92.2804","93.10329","91.24357","89.41017","89.3329","89.21476","90.86188","",
